# Code generated by cmd/gen-cities from GeoNames cities1000 (CC-BY 4.0). DO NOT EDIT.
# Regenerate with `make gen-cities`. Columns: canonical-name<TAB>country<TAB>alias|alias|...<TAB>population
# Population is what lets the loader treat a small place as evidence-only: see cities.go.
San Roman Village	bz	san roman|san roman village	2195
San Roque	ph	san roque	2195
Spencer	us	aspnsr wyrjynyay ghrby|california|california court house|cassville|new california|sbnsr|spencer|spencer court house|spenser|tanners cross roads|tanners crossroads|спенсер	2195
Tschagguns	at	cha gong si|chagguns|tschagguns|чаггунс	2195
Vnanje Gorice	si	vnane gorice|vnanje gorice|внане горице|внанє горице|внање горице	2195
Xhixhata	mx	xhixhata	2195
Zougounou	ci	zougounou	2195
Chernomorets	bg	agios nikolo|chernomorec|chernomorets|nikola|sveti nicola|sveti nikola|sweti nikola|черноморец	2194
Dayr al Ḩaţab	ps	dayr al hatab|dayr al ḩaţab|deir al hatab|deir el hatab|dyr alhtb	2194
Eimeldingen	de	ai mei er ding gen|ajmel'dingen|ajmeldingen|eimeldingen|аймельдинген|аймельдінген|ајмелдинген	2194
Elysburg	us	alysbwrg|alysbwrq pnsylwanya|ehlisburg|elisburg|elysburg|erisubagu|ilisberg|елисбург|елісбург|илисберг|элисбург	2194
Ennezat	fr	ai nei zha|enesac|ennezat|ennza|еннза	2194
Esterhazy	ca	esterhazy	2194
Eumundi	au	eumundi|yumandi	2194
Farmington	us	farmington|фармингтон	2194
Guadalupe Victoria	mx	guadalupe victoria	2194
Hisar	tr	hasar|hesar|hisar|hisarkoey|hisarkoy|hisarköy|khisar|хисар|хӏисар	2194
Iklad	hu	iklad	2194
Indiavaí	br	indiavai|indiavaí	2194
Kannoura	jp	jia pu|kannoura|konoura|kōnoura|toyo|tōyō	2194
Lawson Heights	us	lawson heights|lawswn hayts|lawswn hayts pnsylwanya|loson khajts|loson-gajts|лосон хајтс|лосон-гайтс	2194
Leytron	ch	lai te long|leytron	2194
Nyírtass	hu	nyirtass|nyírtass	2194
Oberndorf in Tirol	at	oberndorf|oberndorf in tirol	2194
Raaba	at	raaba	2194
Saignelégier	ch	sai ni e lai ji ye|saignelegier|saignelégier	2194
Vilablareix	es	vilablareix	2194
Villa	it	villa|villa di tirano	2194
Villa Raverio	it	villa raverio	2194
Zhuangtou	cn	zhuangtou	2194
Zámoly	hu	zamoly|zámoly	2194
Arzon	fr	a er zong|aruzon|arzhon-rewiz|arzo|arzon|арзон	2193
Bernardston	us	bernardston|bernardston village|bernardstoun|brnardastwn masachwst|бернардстоун	2193
Bertha Shaft Village	za	bertha shaft village	2193
Castro Urdiales	mx	castro urdiales|pacana	2193
Colorado City	us	colorado city|crow junction|ke luo la duo cheng|klradw syty|kolorado siti|kolorado-siti|kolorryado siti|kwlwradw syty kwlwradw|колорадо сити|колорадо-сити|колорадо-сіті	2193
Denmark	us	denmark	2193
Disentis	ch	disentis|disentis/muster|disentis/mustér|muster|mustér	2193
Eloúnda	gr	ehlunda|elouda|elounda|elounta|eloúnda|элунда	2193
Hautot-sur-Mer	fr	hautot|hautot-sur-mer	2193
Hehlen	de	hehlen|hei lun|heren|khelen|хелен	2193
Hessigheim	de	gessigajm|hei xi ge hai mu|hessigheim|hsyghaym|khesigkhajm|khessigkhajm|гессігайм|хесигхајм|хессигхайм	2193
Laar	de	laar	2193
Mokošica	hr	moccosizza|mokosica|mokošica	2193
Nuevo Paso Nazareno (Chichicazapa)	mx	nuevo paso nazareno (chichicazapa)	2193
Oveselu	ro	maciuca|măciuca|ovesel|oveselu	2193
Răstoliţa	ro	rastolita|ratosnya|răstoliţa	2193
Saint-Agnant	fr	mont-agnan|saint-agnant	2193
Socotá	co	socota|socotá	2193
Sokolivka	ua	sokoliv|sokolivka|sokolovka|sokoluvka|соколівка	2193
Surf City	us	surf city	2193
Tayahua	mx	tayahua|tlayahua	2193
Wilchingen	ch	vil'khingen|wilchingen|вильхинген	2193
Willmering	de	willmering	2193
Winton	nz	winton	2193
Yuryivka	ua	jur'evka|jur'ivka|yourivka|yourïvka|yuryivka|юрьевка|юр’ївка	2193
Aissirimou	tl	aissirimou	2192
Alice Castello	it	alice castello	2192
Bad Bibra	de	ba te bi bu la|bad bibra|bad bybra|bad-bibra|бад бибра|бад-бибра	2192
Erwinville	us	erwinville	2192
Fremdingen	de	fremdingen|fu lei mu ding gen|furemudingen|фремдинген|фремдінген	2192
Lucens	ch	lu sang|lucens	2192
North Brighton	au	north brighton	2192
Oriolo	it	oriolo	2192
Playita	pr	playita	2192
Privlaka	hr	privlaka	2192
Rottenacker	de	luo te na ke er|rotenaker|rottenacker|rottenaker|rottenakker|ротенакер|роттенакер|роттенаккер	2192
San Mauro Marchesato	it	san mauro marchesato	2192
Shumikhinskiy	ru	goreloye|shumikhinskij|shumikhinskiy|sjumikhinskij|шумихинский	2192
Sigillo	it	sigillo	2192
Troinex	ch	te lu wa nei|torowane|troinex	2192
Vakulenchuk	ua	fakwlyntshwk|vakoulentchouk|vakulehnchuk|vakulenchuk|vakulenciuk|vakulencuk|vakulençuk|vakulenčuk|wa ku lian qiu ke|wakulenczuk|wakulentschuk|wakułenczuk|вакуленчук|вакулэнчук	2192
Valencia	us	falnsya|valencia|valenshija|valensia|valensija|wa lun xi ya|wlnshya nywmkzykw|валенсиа|валенсия|валенсія|валеншија	2192
Velyki Mezhyrichi	ua	da mei ri li qi|mejirici|mejiriçi|mendzyzhech|menzhirichi|mezherichi|mezhirichi|mezhirichi-koretskiye|mezritch|miedzyrzec korecki|miedzyrzecz|międzyrzec korecki|międzyrzecz|mzryts|vehlyki mehzhyrychy|veliki mejirichi|veliki mejirici|veliki mezhirichi|velikie mezhirichi|velikiye mezhirichi|velyki mejyrytchy|velyki mezhyrichi|velyki mezjyritsji|velyki mezyrici|velyki mezyritsi|velyki mežyriči|velîki mejîrici|vеlykі mеžyrіtšі|welyki meschyritschi|великие межиричи|великі межирічі|вэлыкі мэжырычы	2192
Waltenschwil	ch	val'tenshvil'|wa teng shi wei er|waltenschwil|вальтеншвиль	2192
Wasbek	de	wasbek	2192
Windsor	us	windsor	2192
Belz	ua	bei er zi|bele|bels|belsk|belz|belza|belzas|belzec|belzi|beruzu|bełsk|bełz|blz|bylz|белз	2191
Cadreita	es	cadreita	2191
Chetek	us	chetek|chtk wyskansyn|tshytyk|четек	2191
Chouzé-sur-Loire	fr	chouze|chouze-sur-loire|chouzé|chouzé-sur-loire|lu wa er he pan shu ze|shuze na loari|shuze-sjur-luar|шузе на лоари|шузе-сюр-луар	2191
El Encanto del Cerril	mx	el encanto del cerril	2191
El Molino	mx	el molino	2191
Flora Vista	us	flora vista|flora-vista|flra wysta nywmkzykw|flwra fysta|lws trwjylws-gabaldwn nywmkzykw|флора виста|флора-виста|флора-віста	2191
Guaporema	br	guaporema|guararema	2191
Hmaw Daw	mm	hmaw daw|hmaw taw|hmawdaw	2191
Llano Largo	mx	llano largo	2191
Longarone	it	longarone	2191
Luby	cz	lu bi|lubi|luby|schoenbach|schönbach|луби	2191
Marlborough	us	marlboro|marlborough|марлборо	2191
Minanga Norte	ph	minanga|minanga norte	2191
Needingworth	gb	needingworth	2191
Nepopualco	mx	nepopualco|nepozualco	2191
Nueva Fuerza	ph	nueva fuerza	2191
Paurito	bo	bao li tuo|paurito|pawrytw|паурито	2191
Pobra de Trives	es	poboa de trives|pobra de trives	2191
Păuca	ro	pauca|păuca	2191
Saint-Rambert-en-Bugey	fr	bi re de qu ang sheng lang bei er|mont-ferme|saint-rambert|saint-rambert-en-bugey|san-rambyrt-awn-bwghyy ayn|sen ramber an byuze|sen-ramber-an-bjuzhe|sen-rambert-an-bjuzhe|сен-рамбер-ан-бюже|сен-рамберт-ан-бюже	2191
Sallustiano	it	sallustiano	2191
Vysunsk	ua	visuns'k|visunsk|vyssounsk|vysunsk|висунск|висунськ	2191
Zborov nad Bystricou	sk	zborov|zborov nad bystricou	2191
Arrufo	ar	arrufo|arrufó|arruto|arrutó	2190
Bacabac	ph	bacabac	2190
Bagacay	ph	bagacay	2190
Bubbiano	it	bubbiano	2190
Bátya	hu	bat'ja|batya|bátya|батья	2190
Dengyuantai	cn	dengyuantai	2190
Dohma	de	dohma|doma|dwma|дома	2190
East Kurrajong	au	east kurrajong	2190
Eastern Beach	nz	eastern beach	2190
El Triunfo de la Cruz	hn	el triunfo|el triunfo de la cruz|triunfo|triunfo de la cruz	2190
Foxton Beach	nz	foxton beach|manawatu heads	2190
General Conesa	ar	general conesa|general konesa|janarala konesa|jenarela konesa|jeneraal konesa|jenerali konesa|jnral kwnysa|jnrl kwnysa|konesa jiang jun|zhnral kwnsa|генерал конеса	2190
Grossenbrode	de	grossenbrode|großenbrode	2190
Illange	fr	illange	2190
Kabasalan	ph	kabasalan	2190
La Mesa de Chosto	mx	la mesa de chosto	2190
Lake Hawea	nz	lake hawea	2190
Little Dunmow	gb	little dunmow	2190
Livermore	us	brettun's mill|brettuns mills|livermore|livermore village|livurmor|ливърмор	2190
Logan Lake	ca	logan lake	2190
Luddenden Foot	gb	luddenden foot	2190
Odogui	ci	adoguie|adoguié|ododje|ododjé|odogui|odoguie|odoguié	2190
Patna	gb	patna	2190
Peristeróna	cy	peristerona|peristeróna|perısterona	2190
Petersburg	us	btrsbwrgh|peterburg|petersburg|petersburgh|pitersburg|ptrzbwrg aylynwy|петербург|питерсбург	2190
Phippsburg	us	fippsburg|fybsbwrgh|phippsburg|phippsburg center|phippsburg village|phippsburgh|phipsburg|фиппсбург	2190
Rossum	nl	rossum	2190
Ruhmannsfelden	de	lu man si fei er deng|ruemansfelden|ruhmannsfelden|rumannsfel'den|rumansfel'den|rumansfelden|rwmansfldn|руманнсфельден|румансфелден|румансфельден	2190
Saavedra	ph	saavedra	2190
Sorata	bo	sorata|suo la ta|surat'a|swrata|сората	2190
Vallée du Tir	nc	doniambo|montagne coupee|montagne coupée|vallee du tir|vallée du tir	2190
Wamunyu	ke	wamunyu	2190
Yān Cheshmeh	ir	halileh|halīleh|yan chashmeh|yan cheshmeh|yan chshmh|yatcheshmeh|yān chashmeh|yān cheshmeh|yātcheshmeh	2190
Adams	ph	adam|adams	2189
Bartholomä	de	ba er tuo luo mei|bartholoma|bartholomae|bartholomä|bartolome|бартоломе	2189
Cachi	ar	cachi|cachí|kachi|kachy|kaci|katshy|kyaci|качи	2189
Camudmud	ph	camudmud	2189
Cavtat	hr	cavtat|epidaurus|ragusa vecchia|ragusavecchia|tsuavutatto|цавтат	2189
Falkenberg	de	berlin-falkenberg|falkenberg|falkynbyrg	2189
Férel	fr	ferel|férel	2189
Gabi	ph	gabi	2189
Jampang	ph	hampang|jampang|jampano	2189
La Mare	re	la mare|la mare usine|mare	2189
Lahe	de	lahe	2189
Lincoln Heights	ca	lincoln heights	2189
Losinyy	ru	losinyj|losinyy|лосиный	2189
Marionville	us	marionvil|marionvile|marionvill|marionville|marywnfyl|марионвил|марионвиле|марионвилл|маріонвілл	2189
Monpon	ph	mongpong|monpon	2189
North Pole	us	bei ji|nartha pola|nord-poluso|nort pol|nort-pol'|nort-poul|north pole|nosuporu|nwrth bwl|nwrth pwl alaska|норт пол|норт-поль|норт-поул	2189
Roßhaupten	de	rosshaupten|roßhaupten	2189
Segura de León	es	segura de leon|segura de león	2189
Tlatempa	mx	tlatempa	2189
Waldthurn	de	val'dturn|valdturn|wa er tu er en|waldthurn|валдтурн|вальдтурн	2189
Wallhausen	de	valkhauzen (khelme)|vall'khauzen (khel'me)|wallhausen|wallhausen (helme)|валльхаузен (хельме)|валхаузен (хелме)	2189
Aoiz	es	aoiz	2188
Bokala	ci	bokala|bokala-niampondougou	2188
Bourg-des-Comptes	fr	bourg-des-comptes|bourg-la-montagne|gwikomm	2188
Brusno	sk	brusno	2188
Eymoutiers	fr	ai mu di ye er|aimostier|ejmut'e|emutje|eymoutiers|еймутье|еймутьє|емутје	2188
Glenelg South	au	glenelg south	2188
Guaraíta	br	guaraita|guaraíta	2188
Hapao	ph	hapao	2188
Hespe	de	hespe	2188
Horam	gb	horam|horeham	2188
Klecza Dolna	pl	klecza dolna	2188
Komysh-Zorya	ua	carekostjantinivka|kamysh-zarja|komish-zorja|komych-zoria|komysh-zorya|камыш-заря|комиш-зоря|царекостянтинівка	2188
La Sarrosa	hn	la sarrosa|la zarrosa|sarrosa	2188
Lădeşti	ro	ladesti|lădeşti	2188
Magisterio Digno	mx	magisterio digno	2188
Montmédy	fr	meng mei di|monmedi|montmedy|montmédy|монмеди|монмеді	2188
Nowa Wieś Lęborska	pl	nowa wies leborska|nowa wieś lęborska|nowo wies|nowô wies	2188
Oberpframmern	de	awbrframrn|oberpframern|oberpframmern|shang pu fu la mo en|оберпфрамерн|оберпфраммерн	2188
Pañhé	mx	panhe|pañhé	2188
Pescate	it	pei si ka tai|pescaa|pescate|pescatum|peskate|pesukate|пескате	2188
Shinnecock Hills	us	shinnecock hills|shinnekok|shinnekok-khils|shynwkak hylz|shynwkak hylz nywywrk|shynykwk hylz|шиннекок|шиннекок-хилс	2188
Storuman	se	luspie|storuman	2188
Terang	au	terang|теранг	2188
Terra Losa	ca	terra losa	2188
Thornhill	ca	thornhill	2188
Tlatlauquitepec	mx	tlatlauquitepec	2188
Tyukod	hu	tyukod	2188
Valle di Maddaloni	it	valle di maddaloni	2188
Wefensleben	de	wefensleben	2188
Amatepec	mx	amatepec|amatepek|amatpk|opstina amatepec|opština amatepec|āmatepēc|аматепек	2187
Argivai	pt	argivai	2187
Babanka	ua	babanka|бабанка	2187
Berwick	us	behrvik|berwick|newichawannock|newichawonnak|vervik|бэрвик|вервик	2187
Bom Jesus do Oeste	br	bom jesus do oeste	2187
Cezieni	ro	cezieni	2187
Drietoma	sk	drietoma	2187
East Arlington	us	east arlington	2187
Gorcy	fr	ge er xi|gorcy|gorcy-cussigny|gorsi|горси|горсі	2187
Lamonzie	fr	la meng qi ye sheng ma er tan|la mongia e sent martin|la mongiá e sent martin|la móngia e sent martin|lamonzi-sen-marten|lamonzie|lamonzie-saint-martin|ламонзи-сен-мартен|ламонзі-сен-мартен	2187
Ligueil	fr	ligueil|ligueuil	2187
Los Cavazos	mx	cabazos|cavazos|los cavazos	2187
Mislīyah	ps	misilya|misilyah|misliya|misliyah|mislīyah|mslyt	2187
Montecalvo Irpino	it	montecalvo irpino	2187
Morenci	us	mo lun xi|morehnsi|morenci|morensi|mwrnky myshygan|mwrnky myshyqan|mwrynsy|моренси|моренсі|морэнси	2187
Onokivtsi	ua	anokiuci|felsodomonya|felsődomonya|onokivci|onokivti|onokivtsi|onokivți|onokiwci|onokiwzi|onokovce|onokovcy|onokovtse|onokovtsy|анокіўці|оnоkіvtsі|оноковцы|оноківці	2187
Padang	ph	padang	2187
Sapphire Beach	au	sapphire beach	2187
Seh Gel	ir	seh gel|sekal|sekol|sh gl|skl	2187
Spišská Stará Ves	sk	altendorf|sbyshska stara fys|si pi shen jiu cun|spis'ka stara ves|spishka stara ves|spishska-stara-ves|spiska stara ves|spisska stara ves|spisska stara vesa|spiška stara ves|spišska stara vesa|spišská stará ves|spyshska stara ws|stara wies spiska|stara wieś spiska|szepesofalu|szepesófalu|списька стара вес|спишка стара вес|спишска-стара-вес|спіська стара вес	2187
Vadu Părului	ro	vadu parului|vadu părului|vadul|vadul-parului|vadul-părului|vădul	2187
Watlington	gb	watlington|watlyngtwn aksfwrdshr	2187
Žlutice	cz	luditz|ri lu ji cai|zhlutice|zlutice|žlutice|жлутице	2187
Chiesina Uzzanese	it	chiesina uzzanese	2186
Coloneşti	ro	colonesti|coloneşti	2186
Cotignac	fr	cotignac|cotinhac|ke di ni ya|kotin'jak|котиньяк|котіньяк	2186
Estrela Dalva	br	estrela|estrela dalva|estrêla|sao sebastiao da estrela|sao sebastiao da estrella|são sebastião da estrella|são sebastião da estrêla	2186
Fârliug	ro	farliug|firliug|furluk|fârliug|fîrliug	2186
Garbagnate Monastero	it	garbagnate monastero	2186
Genola	it	genola	2186
Jalipa	mx	jalipa	2186
Kpanpleu-Sin-Houyé	ci	kpanpleu-sin-houye|kpanpleu-sin-houyé	2186
Köseçobanlı	tr	koesecobanli|kosecobanli|köseçobanlı	2186
Lukićevo	rs	lukicevo|lukićevo|martinica|sigmundsdorf|sigmundsfeld|zsigmondfalva	2186
Maddarulug Norte	ph	maddarulog|maddarulug|maddarulug norte	2186
Revello	it	revel|revello	2186
San Juan Pueblo Nuevo	mx	san juan pueblo nuevo	2186
Svebølle	dk	svebolle|svebolle stationsby|svebølle|svebølle stationsby	2186
Talalora	ph	talalora	2186
Ērgļi	lv	ehrgli|ergli|ergli bijusas muizas centrs|erglu muiza|myza ergli|ērgļi|ērgļi bijušās muižas centrs|ērgļu muiža|эргли	2186
Achenkirch	at	achenkirch	2185
Austins Ferry	au	astynz fry tasmany|austins ferry	2185
Cinco de Mayo	mx	cinco de mayo|ejido cinco de mayo	2185
Clarkson	za	clarkeson|clarkson|clarkson village	2185
Cres	hr	cerzo|cherso|cherso (citta)|cherso (città)|ci lei si dao|crepsa|cres|cres (ciudad)|cres (stad)|cres (stadt)|cres (town)|cres (ville)|cresa|cresi saar|kres|krys|tsresi|tsuresu dao|vostrau crehs|zrs|čerzo|востраў црэс|црес	2185
Daroca	es	daroca	2185
Delsbo	se	delsbo	2185
Farmsum	nl	farmsum	2185
Frankenmarkt	at	frankenmarkt|fu lan ken ma ke te|франкенмаркт	2185
Gobernador Costa	ar	gobernador costa|gobernor costa	2185
Las Piedras	uy	las piedras	2185
Letca	ro	letca|letka	2185
Mananum	ph	mananum	2185
Martillac	fr	martillac	2185
Nokomis	us	nokomis|nokomisa|nuo ke mi si|nwkwmys|nwkwmys aylynwy|нокомис|нокоміс	2185
Oakhurst	us	oakhurst	2185
Obertrubach	de	obatorubahha|obertrubach|obertrubakh|shang te lu ba he|обертрубах	2185
Palhi	ph	palhi	2185
Southworth	us	southworth	2185
Tomice	pl	tomice	2185
Verton	fr	fyrtwn|verton|wei er tong|вертон	2185
Vlădaia	ro	vladaia|vlădaia	2185
Vozsiyatske	ua	vossijatskoe|vozsiiatske|vozsijats'ke|vozsiyatske|vozsiïatské|возсіятське|воссиятское	2185
Vârlezi	ro	varlezi|virlezi|vârlezi|vîrlezi	2185
Ypäjä	fi	ypaejae|ypäjä	2185
Alfredo V. Bonfil	mx	alfredo v. bonfil|periquitos	2184
Bluewell	us	bluewell|bluvel|bluvell|blwwl wyrjynyay ghrby|blwywl baty wyrjynya|dolph|блувел|блувелл	2184
Boissano	it	boissano	2184
Băneasa	ro	baneasa|băneasa	2184
Caleufú	ar	caleufu|caleufú	2184
Castle Rock	us	castle rock|castlerock|cheng bao shi|kasl rok|kasl rwk|kasl-rok|kastl rak washyngtn|kastl rak washynqtwn|kasul rok|kyassururokku|касл рок|касл-рок|касъл рок	2184
Charleval	fr	charleval|charleval-de provence	2184
Dzonot Carretero	mx	dzonot carretero	2184
Gbogbo	ci	gbogbo	2184
Hadol	fr	a duo|adol|adol'|hadol|адол|адоль	2184
Hattieville	bz	hattieville	2184
Jindera	au	dzhindera|jindera|джиндера	2184
Kommeh	ir	bakhsh-e kommeh|bkhsh kmh|kmh|komeh|kommeh	2184
Marema	br	marema	2184
Marmelade	ht	mamelad|marmeiade|marmelade	2184
Mielno	pl	grossmollen|grossmollen uber koslin|grossmöllen|grossmöllen über köslin|mel'na|mel'no|melno|mielno|mielno koszalinskie|mielno koszalińskie|mieruno|мелно|мельна|мельно	2184
Northorpe	gb	northorpe	2184
Poelkapelle	be	poelcappelle|poelkapelle	2184
Rosières	be	rixensart (rosieres)|rixensart (rosières)|rosieres|rosieres-saint-andre|rosières|rosières-saint-andré	2184
Saffig	de	sa fei xi|saffig|sffyg|zaffig|zafig|зафиг|заффиг	2184
Saint Joseph	dm	saint joseph|saint-joseph|sant jwzyf|sao jose|sata josepha|sent cosef|sent-dzhozef|senta josepha|sento・josefu|sn jwzf|são josé|сент-джозеф	2184
San Salvatore Telesino	it	san salvatore telesino	2184
Scuol	ch	schulles|schuls|scuol|shi ku ao er|shukuoru|skuol|skuol'|skwl|скуол|скуоль	2184
Tanlad	ph	tanglad|tanlad	2184
Torremegía	es	torremegia|torremegía	2184
Ajofrín	es	ajofrin|ajofrín	2183
Auerbach	de	auerbach	2183
Carlisle	us	carlisle|ka lai er|karlajl|karlayl arknsas|karlaysl|karlijle|karlystlh|карлайл|карлајл	2183
Cedaredge	us	cedaredge	2183
Chlum u Třeboně	cz	chlum|chlum u trebone|chlum u třeboně|chlumec|chlumetz	2183
Groșani	ro	grosani|groșani	2183
Hägglingen	ch	hagglingen|hei ge lin gen|hägglingen|kheglingen|хеглинген	2183
Jabugo	es	jabugo	2183
Leyburn	gb	leyburn	2183
Mûr-de-Bretagne	fr	mi de bu lei ta ni|mjur-de-bretan'|mur|mur-de-bretagne|myuru=do=burutanyu|mûr-de-bretagne|мюр-де-бретань	2183
Nechanice	cz	nechanice|nechanices|nechanicės|nechanitz|nei ha ni cai|nekhanice|нехањице	2183
Prušánky	cz	prusanky|prušánky	2183
Silì	it	sili|silì	2183
Soultzmatt	fr	soultzmatt|suizmatt|sul'cmat|sulzmatt|сульцмат	2183
Tuross Head	au	tuross head|tuross heads	2183
Wilburgstetten	de	vil'burgshtetten|vilburgshteten|vilburgsteten|vuiruburukushutetten|wei er bu er ge si te teng|wilburgstetten|вилбургштетен|вильбургштеттен|вільбургштеттен	2183
Yaqqir	ps	yakir|yaqiyr|yaqqir|yqyr	2183
Štitar	rs	stitar|stitor|štitar	2183
Beaumes-de-Venise	fr	baumas|baumas de venisa|beaumes|beaumes-de-venise|bo mo de fu ni se|bom de veniz|bom-de-veniz|бом де вениз|бом-де-вениз|бом-де-веніз	2182
Cserkeszőlő	hu	cserkeszollo|cserkeszolo|cserkeszőllő|cserkeszőlő	2182
Deurne	be	deurne|diest (deurne)	2182
El Carmen (El Limón)	mx	el carmen (el limon)|el carmen (el limón)	2182
El Romereño (INFONAVIT)	mx	el romereno (infonavit)|el romereño (infonavit)	2182
Galiwinku	au	galiwinku	2182
Isaac Arriaga (Santa Ana Mancera)	mx	isaac arriaga (santa ana mancera)	2182
Kaerla	fi	kaerla	2182
Koski Tl	fi	koski|koski tl	2182
La Coronada	es	coronada|la coronada	2182
Mandatoriccio	it	mandatoriccio	2182
Máriapócs	hu	mariapocs|máriapócs	2182
Naşrābād	ir	nasrabad|naşrābād|nsr abad	2182
Salcedo	ph	salcedo	2182
Severn Beach	gb	severn beach	2182
Sieniawa	pl	senava|senjava|seņava|shenjava|sieniawa|sjenava|xie ni ya wa|сенява|сјењава|шенява	2182
Stige	dk	stige	2182
Three Rivers	us	three rivers|threerivers|thri ribharas|tri rivers|три риверс	2182
Wittedrif	za	witte drift|wittedrif	2182
Araçaí	br	araca|aracai|araçaí|araçá	2181
Boisset	fr	boisset|boisset-et-gaujac	2181
Boychinovtsi	bg	bayacinobhatsi|boichinovtsi|bojchinovci|bojchinovcy|bojtschinowzi|boyacinovtsi|boychinovtsi|bwychynwftsy|bwytshynwftsy|бойчиновци|бойчиновцы	2181
Boñgalon	ph	bongalon|boñgalon	2181
Cayanga	ph	cayanga	2181
Cranbury	us	cranberry|cranbury	2181
Creston	us	creston|jackson|old hickory|pike station|pikes station|saville|seville station|sink hole	2181
Döge	hu	de gai|dgh|doge|döge	2181
El Carpio de Tajo	es	el carpio de tajo	2181
Esperanza East	ph	esperanza|esperanza east|esperanza este	2181
Esquelbecq	fr	ai si kai er bei ke|ekelbek|ekelsbeke|eskel'bek|esquelbecq|екелбек|ескельбек	2181
Guadalupe	co	guadalupe	2181
Jonesville	us	anilco|dzhonsvil'|dzhonsvill|dzounsvil|jonesville|jwnsfyl|jwnswyl lwyyzyana|qiong si wei er|troyville|джонсвилл|джонсвіль|џоунсвил	2181
Komati	za	komati	2181
Konankofikro	ci	konankoffikro|konankofikro	2181
Laguitas	ph	laguitas|лагуитас	2181
Mpharane	ls	mpharane	2181
Nanton	ca	nanton	2181
Ouro Verde	br	ouro verde	2181
Reith im Alpbachtal	at	a er pu ba he gu de lai te|rajt|rajt-im-al'pbakhtal'|reith|reith bei brixlegg|reith im aipbachtai|reith im alpbachtal|reith im åipbåchtåi|ryt am alpbahtl|райт|райт-им-альпбахталь|райт-ім-альпбахталь	2181
Saint Maurice	it	saint maurice	2181
Saint-Sylvestre-sur-Lot	fr	saint-sylvestre|saint-sylvestre-sur-lot	2181
Santa Maria Nuova	it	santa maria nuova	2181
Sawin	pl	comuna de sawin|gmina savin|gmina sawin|savin|sawin|савин|ґміна савін	2181
Segonzac	fr	segonzac	2181
Soyatlán del Oro	mx	soyatlan del oro|soyatlán del oro	2181
Vincey	fr	vense|vincey|wan sai|венсе	2181
Zafarraya	es	zafarraya	2181
Şahinbey	tr	mulk|mülk|sahinbey|şahinbey	2181
Bezirgân	tr	bezirgan|bezirgân	2180
Bol’shoy Karay	ru	bol'shoj karaj|bol'shoy karay|bol’shoy karay|большой карай	2180
Concepcion	ph	concepcion	2180
Cooper	us	cooper	2180
Coylton	gb	coylton	2180
Cuamio	mx	cuamio	2180
Days Bay	nz	days bay	2180
Kootstertille	nl	koatstertille|koctertile|kootstertille|kotstertille|kwtstrtl|kwtstrtyla|котстертілле|коцтертиле	2180
La Concepción Enyege	mx	la concepcion enyege|la concepción enyege	2180
Lindavista	mx	lindavista	2180
Mason City	us	mason city|maswn syty|mei sen cheng|mejson siti|mejson-siti|myasana siti|мейсон-сити|мейсон-сіті|мејсон сити	2180
Oratia	nz	oratia|ōrātia	2180
Pakoštane	hr	pacostane|pakostane|pakoštane	2180
Pierik	nl	pierik	2180
San Francisco	ph	san francisco	2180
San Luis	ph	san luis	2180
Schwadorf	at	schwadorf	2180
Skogstorp	se	skogstorp	2180
Sperenberg	de	sperenberg	2180
Star City	us	astar syty|star city|star siti|star syty|star town|star-siti|stara siti|twinkle town|стар сити|стар-сити|стар-сіті	2180
Staré Nechanice	cz	stare nechanice|staré nechanice	2180
Waterloo Village	ca	waterloo village	2180
Artemovsk	ru	artemovsk|artemovski|artjomovsk|artyomovsk|artëmovsk|ol'khovskij|ol'khovskiy|ol’khovskiy|артемовск|артёмовск|ольховский	2179
Balnarring	au	balnarring	2179
Bilyarsk	ru	biljarsk|bilyarsk|билярск	2179
Fertőrákos	hu	fertorakos|fertőrákos|kroisbach	2179
Hawley	us	city of hawley|goli|hawley|hawly|hori|huo li|khavlehj|kholi|голи|голі|хавлэй|холи	2179
Karaçalı	tr	darkbush|karacali|karaçalı|landbush	2179
Kvicksund	se	kvicksund	2179
Lottstetten	de	lotshteten|lotshtetten|lottshtetten|lottstetten|luo ci te teng|лоттштеттен|лотштетен|лотштеттен	2179
Osternienburg	de	ao si te ning bao|awshtrnynbwrg|osternienburg|osterninburg|остернинбург	2179
Santa Eufemia	ar	santa eufemia	2179
Tecuanipan	mx	san jeronimo tecuanipan|san jeronimo tecuanipen|san jerónimo tecuanipan|tecuanipan	2179
Trevignano	it	trevignano|trevignano veneto	2179
Aldebrő	hu	aldebro|aldebrő	2178
Arroyo Hondo	mx	arroyo hondo	2178
Bagà	es	baga|bagà|bagá|бага	2178
Basud	ph	basud	2178
Bersée	fr	bersee|bersée	2178
Bierton	gb	bierton	2178
Breuil-le-Sec	fr	brej le sek|brej-le-sek|breuil|breuil-le-sec|bu lei yi lai sai ke|брей-ле-сек|бреј ле сек	2178
Bánov	cz	banov|bánov	2178
Candelaria	ph	candelaria	2178
Chametla	mx	chametla|chimetlan|chimetlán	2178
Grebănu	ro	grebanu|grebanul|grebănu|grebănul	2178
Halls	us	halls|halls station	2178
La Uvilla	do	la uvilla|ubilla|uvilla	2178
Lanat	ph	lanat	2178
Lejone	ls	lejone	2178
Mamonit	ph	mamonit|mamunit	2178
