# Code generated by cmd/gen-cities from GeoNames cities15000 (CC-BY 4.0). DO NOT EDIT.
# Regenerate with `make gen-cities`. Columns: canonical-name<TAB>country<TAB>alias|alias|...
Kętrzyn	pl	ken qin|kengteusin|kentoshin|kentshin|kentsina|kentsynas|kentšina|kentšynas|ketrzyn|ketzyn|kntshyn|kyntshn|kętrzyn|rastembork|rastenburg|кентшин
San Pedro	cr	pedro|san pedro|san pedro de montes de oca
Dashi	cn	dashi
Bali	cm	bali|бали
San Carlos	uy	can karlas|saina karlosa|san carlos|san karlos|san karlosas|san karlws|san karlws awrwghway|san kharlxs|san-karlos|sana karlosa|sankaleulloseu|sankarlosa|sena karlosa|sheng ka luo si|sn karlws arwgwyh|syan karlos|villa de san carlos|сан-карлос
Xiaodu	cn	san hui chang|sanhuichang|xiao du|xiao du zhen|xiaodu|xiaodu zhen
Chorakhe Bua	th	chorakhe bua
Peñaranda	ph	pen'jaranda|penaranda|peñaranda|пеньяранда
Denton	gb	denton
Windsor	us	poor man's flat|uindzor|uinza|vindara|vindzor|wen sha|windsor|wyndswr|wyndswr kalyfrnya|wyndswr kalyfwrnya|виндзор|віндзор|уиндзор
Jilādiguda	in	jiladiguda|jillalguda|jilādiguda
Santo Antônio do Tauá	br	santo antonio|santo antonio de taua|santo antonio do taua|santo antônio|santo antônio de tauá|santo antônio do tauá
Maevatanana	mg	ma'evatana|ma'ibhatana|maebatanana|maevatana|maevatanana|maevetanana|mavatanana|mayfatana|mayfatanana|maywatana|mevatanana|mywtana|маеватана
Sausar	in	sausar
Conceição da Barra	br	barra de sao mateus|barra de são mateus|conceicao da barra|conceição da barra|kang sai sang da ba la|konse'ikaya'o da barra|konsejsan-da-barra|konseysan da bara|консейсан-да-барра
Moothakunnam	in	moothakunnam
Tepeaca	mx	tepeaca|tepeaca de negrete
Bakhchysaray	ua	bachashisarai|bachischissarai|bachtjisaraj|bachtjysaraj|bachtschyssaraj|bachtsjisaraj|bachtsjysaraj|bafuchisarai|bagcasaray|bahcesaray|bahcisaraj|bahcisarajo|baheuchisalai|bahçesaray|bahčisaraj|bajchisarai|bajchisarái|bajchysarai|bajchysarái|bakczysaraj|bakhchisaraj|bakhchisaray|bakhchysarai|bakhchysaray|bakhehisaray|bakhtchissarai|bakhtchissaraï|bakhtchyssarai|bakhtchyssaraï|bağçasaray|baĥĉisarajo|baɣca saraj|baɣča saraj|бахчисарай
West Chicago	us	junction|turner|vest chikago|west chicago|wst shykagw aylynwy|wyst shykaghw|вест чикаго
Tam O'Shanter-Sullivan	ca	tam o'shanter-sullivan
Aravaca	es	aravaca
Pathirappally	in	pathirappally
Sestao	es	sai si tao|sestao|systaw|сестао
Oued Zenati	dz	oued zenati
Jászberény	hu	jasberen|jasberen'|jassbring|jaszbereny|jaßbring|jászberény|ясберень|јасберењ
Mandirituba	br	mandirituba
Tarui	jp	chui jing ding|tarui|таруи
Kuanchuan	cn	kuanchuan
Hadgāon	in	hadgaon|hadgāon
Hamminkeln	de	gamminkel'n|ha ming ke er en|hamminkeln|hamynkln|khaminkeln|khamminkel'n|гаммінкельн|хаминкелн|хамминкельн
As Sulţah al Jadīdah	qa	aalsltat aaljadidat|as salatah al jadidah|as salaţah al jadīdah|as sultah al jadidah|as sulţah al jadīdah
Malekān	ir	malek kandi|malek kandī|malekan|malekān|malik kandi|malik kandy|malikkand|mlkan
Malkara	tr	malkara|megalohora|migalogora|малкара
Allen Park	us	ai lun pa ke|alen park|allen park|allen-park|alyn bark|alyn park mshy gn|olehn park|park aln myshygan|park aln myshyqan|ален парк|аллен-парк|олэн парк
Chandrapura	in	chandrapura
Ilgın	tr	ilgin|ilgın|tyriaeum
Soroca	md	soroca|soroka|soroki|soroky|swrwka|сорока|сороки
Madang	pg	friedrich wilhelms harbour|friedrich-wilhelmshafen|madam|madan|madang|madanga|madanj|маданг
Rājaldesar	in	rajaldesar|rājaldesar
San Rafael Abajo	cr	san rafael abajo
Sol’-Iletsk	ru	iletsk|iletskaya|iletskaya zashchita|iletskaya zashkta|ilezk|sol'-ileck|sol'-iletsk|sol-iletsk|sol’-iletsk|соль-илецк
Roșiorii de Vede	ro	rosiori de vede|rosiorii de vede|roşiori de vede|roșiorii de vede
Wilmette	us	ouilmette reservation|vilmet|vilmett|wilmes|wilmette|wylmt|wylmyt|вилмет|вілметт
Jardim	br	barra do jardim|jardim|santo antonio do jardim|santo antônio do jardim
Manduria	it	manduria|mandurija|мандурия
Imperial Beach	us	ambyryal bytsh|aympryal bych kalyfrnya|imperial beach|imperiyala bica|impilieolbichi|impirijal bich|impiriul bijch|yin pi li er tan|импириъл бийч|импиријал бич
Eibar	es	ehibar|ehjbar|eibar|eybar|heivar|heybar|villanueva de san andres|villanueva de san andres de heybar|villanueva de san andrés|villanueva de san andrés de heybar|éibar|эйбар
Juquitiba	br	jacuitiba|jucuitiba|juquitiba
Glen Cove	us	ge lun ke fu|ghlyn kwf|glen cove|glen kouv|glen-kouv|glin kav|gln qwb|gln yarw nywywrk|glyn kww nyw yark|gurenkobu|klyn kwv|moscheto cove|mosquito cove|musquito cove|qlen-kov|qln yarw nywywrk|глен коув|глен-коув|глен-коўв|глин кав|ґлен-коув
Muhorro	ug	muhorro
Rusanivka	ua	rusanivka|rusanivs'kij masiv|rusanivskyi masyv|rusanivskyy masyv|русанівка|русанівський масив
Premià de Mar	es	premia de mar|premija-de-mar|premià de mar|премия-де-мар
Shalqar	kz	chelkar|shalkar|shalqar|челкар|шалкар|шалқар
Ferntree Gully	au	ferntree gully|prntry gly
Pachor	in	pachor|pachore
Syracuse	us	shirakyusu|sirak'jus|sirakjus|sirakjuz|syracusae|syracuse|syrakws ywta|syrakywz|syrakywz ywta|xi lei jiu si|сиракьюс|сиракюз|сиракјус|сірак'юс
Cleckheaton	gb	cleckheaton|klekhitono
West Hill	ca	west hill
Azhoor	in	azhoor
Mīrānpur	in	miranpur|mīrānpur
Santa Rita de Cássia	br	jardim santa rita de cassia|rio preto|rio prêto|santa rita|santa rita de cassia|santa rita de cássia|santa rita do rio preto|santa rita do rio prêto|santa rita tatui|santa rita tatuí
Santiago de Tolú	co	santiago de tolu|santiago de tolú|tol|tolu|tolú|tuo lu|twlw|тол
Sādri	in	sadri|sādri
Abasolo	mx	abasolo|cuitzeo de abasolo|cuitzeo de hidalgo|villa abasolo|абасоло
Maryland Heights	us	maryland heights|maryland heights station|mehrilehnd khehjts|meriland khajts|mrylnd hayts myzwry|мериланд хајтс|мэрилэнд хэйтс
Aïn Attig	ma	ain attig|aïn attig
Emmendingen	de	emmendingen
Tamansourt	ma	tamansourt
Ashford	gb	ashford|ashford i surrey
Nā’īn	ir	na'in|naeyn|nayyn|nāeyn|nā’īn
Caldas da Rainha	pt	caldad da rainha|caldas da rainha|kaldas daraynya|kaldash da rajna|kaldash-da-rain'ja|калдаш да рајња|калдаш-да-раинья
Kullattūr	in	koilambakkam|kullattur|kullattūr
Mazhan	cn	mazhan
Khrestivka	ua	khrestivka|kirovs'ke|kirovske|kirovskoe|kirovskoye|kirowske|krestovka|кировское|кіровське|хрестівка
Macau	br	ma kao|macao|macau|macáo|makau|makaw|макау
Bulakamba	id	boelakamba|bulakamba
Mason City	us	mason city|mason siti|maswn syty|maswn syty aywwa|mejson siti|mejson-siti|mejsun siti|mesana siti|масон сити|мейсон-сити|мейсън сити|мејсон сити
Saint-Josse-ten-Noode	be	brussel (sint-joost-ten-node)|bruxelles (saint-josse-ten-noode)|nauda sancti iudoci|saengjoseutangnodeu|saint-josse-ten-noode|saint-josse-ten-noode - sint-joost-ten-node|saint-josse-ten-noode/sint-joost-ten-node|san=josu=tan=nodo|sen-zhoss-ten-node|sheng ruo si-teng-nuo de|sint jost ten node|sint-joost-ten-node|sn-zhws-tan-nwd|сен-жосс-тен-ноде|синт йост тен ноде
Balussheri	in	balusseri|balussheri|bālusseri|bālūssheri
Pulupandan	ph	palupandan|puhipandan|pulupandan
Cisterna di Latina	it	cisterna|cisterna di latina
Saint-Constant	ca	saint-constant|san kwnstant|sen konstan|sn-kwnstan kbk|сен констан
Yamagata	jp	jamagata japonija|shan xian|shan xian shi|yamagata|yamagata-shi|ямагата япония
Kālānwāli	in	kalanwali|kālānwāli
Malargüe	ar	ma la gui|malaragu'e|malaraguye|malaragve|malarghwyh|malargoue|malargue|malarguee|malargueh|malarguje|malargujė|malargwyh|malargüe|malarige|mararugue|villa malargue|villa malargüe|маларгуэ
Ibo Town	gm	eboe town|ibo town
Akesalayi	cn	a ke sa la yi|akesalayi
Carlow	ie	carlow|ceatharlach
Crofton	us	crofton|ke luo fu dun|krofton|kroftona|krwftwn|krwftwn mrylnd|kurofuton|крофтон|крофтона
Shakaskraal	za	chakaskraal|shakaskraal
Huimanguillo	mx	huimanguillo
Krč	cz	krc|krč
Brodnica	pl	brodnica|brodnicja|brodņica|bu luo de ni cha|бродница|бродниця|бродњица
Kadodara	in	kadodara
Anderson	us	aendeoseun|an de sen|andason|anderson|anderson court house|andrswn|andrswn karwlynay jnwby|андерсон
Eagle Mountain	us	atsa bidziil|atsá bidziil|ayghl mawntn|aygl mawntyn ywta|ayjl mawntn|ayql mwntayn ywta|eagle mountain|igeulmauntin|igl mauntin|igl-maunten|lao ying shan|игл маунтин|игл-маунтен|ігл-маунтен
Paris 04 Hôtel-de-Ville	fr	arrondissement de l'hotel-de-ville|arrondissement de l'hôtel-de-ville|hotel-de-ville|hôtel-de-ville|ive|urbdomo de parizo
Sŏnbong	kp	ongei|seonbong|sonbon|sonbong|sonbong-up|sŏnbong|sŏnbong-ŭp|unggi|unggi-up|unggi-yu|yuki|yūki|сонбон
Unggi	kp	seonbong-guyeog|sonbong-guyok|sŏnbong-guyŏk|ung-gi|unggi
Jiasi	cn	chia-ssu|chia-ssu-ch'iao|chia-ssu-ch’iao|gu si|gu si zhen|jiasi|jiasi zhen|jiasichang|jiasiqiao
Boane	mz	boane
Gaur	np	gaur|gaura|gour|гаура
Chakapara	in	chakapara|chakpara
Nanminda	in	nanminda
Grimsby	ca	ge li mu si bi|ghrymsby|grimsbi|grimsby|gurimusubi|гримсби|грімсбі
Parit Buntar	my	parit buntar
Payathonzu	mm	payathonzu
Puerto Boyacá	co	puerto boyaca|puerto boyacá
Quesada	cr	ciudad quesada|ke sa da|kesada|quesada|sioudad kesada|villa quesada|кесада
College Point	us	college point|collegepoint|kalj pwynt|kalj pwynt kwyynz|strattonport point|strattonsport|xue yuan jiao
Dieppe	ca	d'ep|di ye pu|dieppe|dieppu|dyyp nyw brnzwyk|дьеп
Nokha	in	nokha
Castillejos	ph	caslillejos|castillejos|kastil'ekhosu|кастильехосу
Amba Giorgis	et	amba georgis|amba ghiorghis|amba giorgis|amba giyorgis|dabat|saint george|āmba gīyorgīs
Hendrina	za	hendrina
Kyaka II Refugee Camp	ug	kyaka ii refugee camp
K’ola Diba	et	k'ola diba|kolla debba|k’ola diba|sarua
May Cadera	et	may cadera
Svendborg	dk	svenborg|svenborgi|svendborg|svennborge|свендборг|свеннборге
Ans	be	ang si|ans|anse|ansu|анс
Kayyerkan	ru	kajerkam|kajerkan|kayerkan|kayyerkan|кайеркан
Santo Antônio do Monte	br	santo antonio do monte|santo antônio do monte
Kattumannarkoil	in	ka tu ma na er ke yi er|kattouman'narukoiru|kattumananarkoyil|kattumanarako'ila|kattumannar koyil|kattumannarako'ila|kattumannarakoyila|kattumannarkoil|kattumannarkojl|kattumannarkoyil|katturamannakali|katumanarkoil|katumannaleukoil|каттуманнаркойл|катуманаркоил
Lancy	ch	lanci|lanciacus|lancy|lang xi|lansi|lansy|ranshi|ланси
Kalamb	in	kalamb
Leandro N. Alem	ar	l.h. alem leandro|leandro n. alem|li'aindro aina. alema|li'endro ena. elema|liyendro ena. alema|lyandrw ayn. alm|lyandrw n. alm|lyandrww n. alm|reandoronaremu|леандро н. алем
Āndippatti	in	andipatti jakkampatti|andippatti|āndippatti
Siburan	my	siburan
Vallauris	fr	balloli|falwrys|valauria|vallauris|valloris|valori|valàuria|vuarorisu|wa luo li|wlwry|валлорис|валлоріс|валори
Algemesí	es	a er he mei xi|al'khemesi|aldzhemezi|algemesi|algemesí|алджемезі|альхемеси
Winchester	us	frederick town|fredericktown|old town|opequon|uinchestur|uinchesuta|vincestro|vinchester|vinĉestro|wen che si te|wincheseuteo|winchester|wynchstr wyrjynya|wynshstr|винчестер|уинчестър
Nayoro	jp	ming ji|ming ji shi|na yoa roa|naero|najoro|nayolo si|nayoro|nayoro-chhi|nayoro-chhī|nayoru|naywrw|naywrw hwkaydw|наеро|найоро|наёро
Liangshui	cn	liang shui|liang shui zhen|liangshui|liangshui zhen
Corrente	br	corrente
Lindenhurst	us	breslau|lindenhurst
El Viso	es	el viso
Mueda	mz	mueda
Zürich (Kreis 4) / Aussersihl	ch	aussersihl
Santo Amaro da Imperatriz	br	cambirela|santo amaro|santo amaro da imperatriz|santo amaro do cubatao|santo amaro do cubatão
Teyateyaneng	ls	tejatejaneng|teyateyanaeng|teyateyaneng|teyateyanengu|tyatyaneng|tyaytyaneng|тейатейанeng
Taverny	fr	ta fu er ni|tabeleuni|taverni|taverny|tavueruni|twrny|таверни|таверні
Arumuganeri	in	arumuganeri
Zakopane	pl	jakopane|zakapaneh|zakopane|zakopané|zakopanė|zha ke pa nei|zkwbn|zkwpana|закапанэ|закопане
Elamanchili	in	elamanchili|yellamanchili|yellamanchilli
Illkirch-Graffenstaden	fr	akyrtsh|aylykyr grfanstdan|il'kirsh-graffenshtaden|il'kirsh-graffenstaden|ilkileusyugeulapenseutaden|ilkirkh grafenshtaden|illkirch|illkirch-grafenstaden|illkirch-graffenshaharen|illkirch-graffenstaden|illkirich-graffestade|irukirushu=gurafensutaden|xilkhirch-krafens ta den|yi er ji er ke ge la fang si ta dang|íllkírich-gràffestàde|илкирх графенштаден|илькирш-граффенстаден|илькирш-граффенштаден|ількірш-граффенстаден
Bady Bassitt	br	bady bassitt|bady brassitt|barboleta|borboleta
Badr Ḩunayn	sa	badr|badr hunain|badr hunayn|badr ḩunayn
Krasnoural’sk	ru	krasnoural'sk|krasnouralsk|krasnoural’sk|uralmed'stroj|uralmed'stroy|uralmed’stroy|красноуральск|уралмедьстрой
La Teste-de-Buch	fr	la tai si te de bi ke|la test de bish|la testa|la testa de bug|la teste|la teste-de-buch|la tèsta|la tèsta de bug|la-test-de-bjush|la-test-de-bukha|lateseuteudeubwikeu|ltst dw bwk|ла тест де биш|ла-тест-де-буха|ла-тест-де-бюш
Demak	id	demak|demark|демак
Sebeş	ro	muehlbach|mühlbach|sebes|sebesh|sebeş|себеш
Adichānallūr	in	adichanalloor|adichanallur|adichānallūr
Grombalia	tn	grombalia|grombalic|quaranbaliyah|quranbaliyah|quranbāliyah|qurunbaliyah|qurunbāliyah
Hayang	kr	hayang|kayo|kayō
Doboj	ba	doboi|doboj|doboja|doboji|dobojus|duo bo yi|dwbwj|dwbwy|добой|добој
Busselton	au	baselatana|baseltana|bassel'ton|basselton|basseruton|bsltwn|busselton|bwsltwn|bwsyltwn|бассельтон
Spanaway	us	lake park|lakepark|spanaway
Ouro Sogui	sn	awrw swgwyy|awrwsghy|awrwsjy|ouri sogui|ouro soghy|ouro sogui|ourossogui|uro-sogi|уро-соги|уро-соґі
Água Preta	br	agua preta|água preta
Laitumkhrah	in	laitumkhrah|pynthormukhrah
Belmont	us	bei er meng te|belamonta|belmont|blmwnt kalyfrnya|bylmwnt|portezuelo de las pulgas|белмонт
Gulābpura	in	gulabpura|gulābpura
Longton	gb	longton
Redenção	br	redempcao|redempção|redencao|redenção
Bourzanga	bf	boulzanga|bourzanga|bourzenga
Pāthardi	in	pathardi|pāthardi
Naranjito	cu	naranjito|noranjito
Blangwa	cm	blangoua|blangwa
Casal de' Pazzi	it	casal de' pazzi|casal de’ pazzi
Hunts Point	us	heng si jiao|hunts point
Overath	de	ao fei la te|awfrat|awfrras|oferat|overat|overath|оверат|оферат
Minami-ōi	jp	minami-oi|minami-ōi|minamioi|minamiōi|nan da jing
Akouda	tn	akkudah|akkūdah|akouda|akuda
Mocajuba	br	mocajuba
Kouandé	bj	kouande|kouandé|kwade|kwande
Kundarkhi	in	kun da er ji|kundaraki|kundarkhi|kundarki|kundarkkhi|кундаркхи
Holbrook	us	holbrook|kholbruk|холбрук
Kubang Semang	my	kubang semang
Permatang Kuching	my	permatang kuching
Ukhrul	in	hungphun|ukharula|ukhrul|ukhrula|ukrul|ukururu|wu ke lu er|ухрул
El Abadia	dz	al abadia|carnot|el abadia
Gadhinglaj	in	gadahinglaja|gadhingalaja|gadhinglaj|gadhinlaja|gadigeullaji|gadinglaj|gadinguraji|gadkhingladzh|gandinganj|garahinlaja|jia ding ge la jie|katinkalaj|гадхингладж
New London	us	mameeg|n'ju london|n'ju-london|n'yu landana|new london|new-london|nju london|nju lundun|nov-londono|nova londres|nyu london|nyuleondeon|nyw landn kntykt|nyw lndn|nyw lndn kantykt|nyw lwndwn|pequot plantation|pequot town|xin lun dui|нью лондон|нью-лондон|ню лъндън|њу лондон
Horten	no	holeuten|horten|hortena|hortenas|hortens kommun|huo er teng|hwrtn|khorten|khuten|kommun horten|хортен|хутен
Kerkera	dz	alkrkrt|el achra|karkira|kerkera
Bilgrām	in	bilgram|bilgrām
Piecki-Migowo	pl	piecki-migowo
Boutilimitt	mr	boutilimit|boutilimitt|boutillmit
Ali	in	aali|ali
Kupyansk	ua	koupiansk|ku pi yang si ke|kup'jans'k|kup'jansk|kupchinka|kupchynka|kupeansk|kupec'kij|kupeckij|kupenko|kupens'k|kupensk|kupetskiy|kupetsky|kupetskyi|kupetskyy|kupiansk|kupiańsk|kupjans'k|kupjansk|kupjanska|kupjanskas|kupuyanshiku|kupyans'k|kupyansk|kup”yans’k|kwpyansk|купенко|купенск|купенськ|купецкій|купецький|купчинка|купчінка|купьянск|купянск|купянськ|купјанск|куп’янськ
Conception Bay South	ca	conception bay south
Simen	cn	si men|simen
Jāfarābād	in	jafarabad|jafrabad|jāfarābād
Rios Rosas	es	rios rosas
Bhelai	in	bhelai|dipka
Bidhūna	in	bidhuna|bidhūna
Paso Robles	us	basw rwblys|el paso de robles|ela paso de robleja|pasco robles|paso de robles|paso robles|paso roblesa|pasoroburesu|pasw rwblz kalyfrnya|пасо роблес
Ayakudi	in	ayakkudi|ayakudi|palaiya ayakkudi
Tualatin	us	bridgeport|teyuaratin|tualatin|tualatun|tualitin|tualtin|twalatyn|twaltyn awrgn|туалатин|туалатън
Xiaomian	cn	hsiao-mien-ch'i|hsiao-mien-ch’i|xiao mian|xiao mian zhen|xiaomian|xiaomian zhen
Nikolayevsk-on-Amure	ru	ni gu la ye fu si ke|nikolaevsk|nikolaevsk-na-amur|nikolaevsk-na-amure|nikolaevsk-on-amur|nikolaievsk|nikolaievsk-sur-l'amour|nikolajevsk aan de amoer|nikolajevsk na amuru|nikolajevsk-na-amure|nikolajewsk nad amurem|nikolayevsk|nikolayevsk-on-amur|nikolayevsk-on-amure|nikolaïevsk-sur-l'amour|nikollayebseukeunaamule|nikołajewsk nad amurem|николаевск-на-амуре|николајевск на амуру
Wersten	de	djussel'dorf-versten|duesseldorf-wersten|düsseldorf-wersten|wersten|дюссельдорф-верстен
Zhongshan	cn	zhong shan|zhongshan
Leimen	de	lai men|laime|lajmen|laymn|leimen|ljajmen|raimen|лаймен|лајмен|ляймен
Vettanād	in	vattappara|vettanad|vettanād
Yong Peng	my	sri bertam|yong peng|yong ping|yongping|yǒngpíng
Buzhake	cn	bu zha ke|buzhake
Moyotzingo	mx	moyatzingo|moyotzingo|santa maria moyotzingo|santa maría moyotzingo
Wamba	ng	wamba
Circasia	co	circacia|circasia
Novelda	es	novel'da|novelda|новельда
Njombé	cm	njombe|njombo|njombé|nyombe|nyombé
Viñales	cu	vin'jales|vinales|viñales|виньялес
Quibala	ao	kibala|quibala|кибала
Balneário Piçarras	br	balneario picarras|balneário piçarras
Fleming Island	us	fleming island
Betioky	mg	betioky
Āsandh	in	asandh|assandh|āsandh
San Giovanni Rotondo	it	giovanni rotondo|san giovanni rotondo
Doreen	au	doreen
Baynjiwayn	iq	banjiwayn|banjwin|banjwīn|baynjiwayn|bnjwyn|bynjwyn|pandjvin|panjvin|panjwin|panjwīn|penciwen|pendjevin|pendjevine|pendsevine|penjevin|penjvin|penjvīn|penjwen|penjwin|pnjwyn|pênciwên
Panglong	mm	mong ko|möng ko|panglong
Rathenow	de	la te nuo|latenopeu|ratenov|ratenovia|rathenow|ratnwa|ratynw|ратенов
Kachidoki	jp	kachidoki|shengdoki
Sikonge	tz	sikonge
Nové Město	cz	bu la ge xin cheng|citta nuova|città nuova|new town|nieuwe stad|nobemeseuto|nova urbo|nove mesto|nove-mesta|nove-mesto|nové město|nowe miasto|pragako hiri berria|prager neustadt|ujvaros|újváros|нове мєсто|нове-места|нове-место
Perumpāvūr	in	perumpavur|perumpāvūr
Jiangxi	cn	jiang xi|jiangxi
La Tebaida	co	la tebaida|tebaida
Palmar de Varela	co	palma de varela|palmar|palmar de varela|palmer
Chanpatia	in	chanpatia
Medicilândia	br	medicilandia|medicilândia
Tanguiéta	bj	tangoueita|tangueita|tanguieta|tanguiéta
Winona	us	city of winona|montezuma|uinona|vajnona|vinona|winona|wynwna|вайнона|вајнона|винона|вінона|уинона
Alfornelos	pt	alfornelos
Agua Caliente	us	agua caliente|aqua caliente
Petershagen	de	btrshaghn|pei te er si ha gen|petasuhagen|petersgagen|petershagen|peterskhagen|ptrshagn|петерсгаген|петерсхаген
Afzalpur	in	afzalpur
Katsuyama	jp	gasseuyama si|kacujama|katsujama|katsuyama|katswyama|katswyama fwkwyy|katuyama-chhi|katuyama-chhī|sheng shan|sheng shan shi|катсуяма|кацуяма
Long Thành	vn	long thanh|long thành
Épernay	fr	ai pei er nai|aprnh|ehperne|epernay|eperne|eperune|épernay|еперне|эперне
Villagrán	mx	el guaje|vil'jagran|villagran|villagrán|вильягран
Zomin Shaharchasi	uz	saamin|zaamin|zomin|zomin shaharchasi|зомин
Minaçu	br	minacu|minaçu
Paciran	id	pachiran|paciran|patjiran
Shalkar	kz	chalkhar|shalkar|шалкар
Laï	td	behagie|behagle|la'i|lai|lay|layi|layy|laï|rai|лаи
Ndélé	cf	aindele|andlh|endele|n'delle|nadele|nadélé|ndele|ndere|ndyly|ndélé|nidele|n’delle|нделе
Asino	ru	a xi nuo|ashino|asina|asinas|asino|assino|asynw|асино|асіна|асіно
Elefthério - Kordelió	gr	eleftheria|eleftherio|eleftherio - kordelio|eleftherio-kordelio|eleftherion|elefthério|elefthério - kordelió|elefthérion|elevtherion|elevthérion|kharmankioi|kharmánkioï
Labytnangi	ru	la bei te nan ji|labitnangi|labotnangi|labytnanghy|labytnangi|labytnangis|labytnangui|labytnangy|labõtnangi|лабитнанги|лабитнангі|лабытнанги|лабытнангі
Santa Uxía de Ribeira	es	reviera|ribeira|riveira|santa eugenia de reviera|santa eugenia de ribeira|santa eugenia de riveira|santa uxia de ribeira|santa uxía de ribeira
Gobindpur	in	gobindpur
Thomasville	us	tamswyl karwlynay shmaly|tamswyl qwzyy karwlyna|thomas village|thomasville|tomasubiru|tomasvil|tomasvill|tomeoseubil|tuo ma si wei er|twmasfyl|томасвил|томасвилл|томасвілл
Capitán Bermúdez	ar	capitan bermudez|capitán bermúdez|juan ortiz|juan ortíz|villa cassini
Nazaré	br	nazar|nazare|nazare das farinhas|nazareth|nazaré|nazaré das farinhas|назар
Kayonza	rw	kayonza
Hıdırbey	tr	cekmece|hidirbey|hıdırbey|çekmece
Casselberry	us	casselberry|ka xi bei li|kaselberi|kasylbyry|kslbry flwryda|kyaselaberi|каселбери
Don Valley Village	ca	don valley village
Kallio	fi	berghaell|berghall|berghäll|kallio|kaltsi
Tikkotti	in	thikkody|tikkotti|tikotti
Zaliohouan	ci	zalihouan|zaliohouan|zaliouan
Ondangwa	na	ondangua|ondangva|ondangwa|ondonga|weng dan gua|ондангва
Puchuan	cn	puchuan
Jarash	jo	djerash|dzherash|gerasa|grs|jarash|jerasa|jerash|jrsh|джераш
Gingee	in	cenci|gingee|gingi|ginji|jing ge ai ai|jingi|jinji|shenji
La Peca	pe	la peca|la peca nueva
Wangen	de	a er gao de qu wang gen|fanghn am alghwy|vangen im algoj|vangen-im-all'goj|wangen|wangen im allgaeu|wangen im allgau|wangen im allgäu|wangn dr algwy|ванген им алгој|ванген-им-алльгой|ванген-ім-алльгой
Niederrad	de	frankfurt niederrad|frankfurt-niederrad|niederrad
Haverhill	gb	haverhill
Malinyi	tz	malinyi
Aso	jp	a su|a su shi|aso|асо
Rāver	in	raver|rāver
Babat	id	babad|babat|бабат
Kekem	cm	kekem
Yigai'erqi	cn	yi gai er qi|yigai'erqi|yigaiqi
Catarroja	es	catarroja|katarrokh|катаррох
Märsta	se	maersta|mai shen ta|marsta|mashta|mershha|mersta|meršta|märsta|мерста|мерща
Brilon	de	brailen|brilon|bryln|brylwn|bu li long|брилон|брілон
Kobylisy	cz	kobylisy
Rejon placu Grunwaldzkiego	pl	rejon placu grunwaldzkiego
Villiers-le-Bel	fr	billieleubel|vil'e-le-bel'|vilije le bel|villiers|villiers-le-bel|vuirie=ru=beru|wei li ye er lei bo|wyr lw bl|вилије ле бел|вилье-ле-бель|вільє-ле-бель
Zuitai	cn	chiu-k'ang-hsien|chiu-k’ang-hsien|ju tai|ju tai zhen|k'ang|k'ang-hsien|k'ang-hsien-ku-chih|kang xian|kangxian|k’ang|k’ang-hsien|k’ang-hsien-ku-chih|pai-ma-kuan|tsui-t'ai-tzu|tsui-t’ai-tzu|zuitai|zuitai zhen|zuitaizi
Alaca	tr	alaca|huseyinabat|huseyinbat|huseynabat|hüseyinabat|hüseyinbat|hüseynabat
Vichy	fr	bisi|fyshy|vichei|vichy|vichèi|vippiacum|vishi|vishy|visi|visy|viši|višī|vuishi|wei qi|wshy|wwysy|wyshy|wysy|виши|вішы|віші
Cầu Diễn	vn	cau dien|cầu diễn
Eureka	us	awrka kalyfrnya|awryka|ehvrika|eureka|eurika|jurika|you li ka|yulika|yureka|еуріка|эврика|юрика|јурика
Landsberg am Lech	de	lai xi he pan lan ci bei ge|landsberg|landsberg am lech|landsberg na lekhu|landsberg-am-lekh|landsbergium|landsbrg am lsh|landsbrgh am lsh|lexi landsberg|ландсберг на леху|ландсберг-ам-лех
Bāgepalli	in	bagepalli|bāgepalli
Kotdwāra	in	kotdwara|kotdwāra
Alexânia	br	alexania|alexânia
Chiriguaná	co	chiriguana|chiriguaná
East Saint Louis	us	east saint louis|east st. louis|illinoistown
Garden City	us	fulton|garden city|garden siti|gardn syty kanzas|ghardn syty|гарден сити
Alton	us	altana|alton|alton (illinois)|altwn|altwn aylynwy|eltana|olton|олтон
Milton	us	massachusett|mi er dun|mil'ton|milton|miltun|myltwn|myltwn masachwst|uncataquisset|uncataquissett|unquety|милтон|милтън|мильтон
Dedovsk	ru	ddwfsk|dedobseukeu|dedofusuku|dedovo|dedovs'k|dedovsk|dedovskaj|dedovskiy|dedowsk|diedowsk|dydwfsk|dykwwsk|dzedausk|dédovsk|jie duo fu si ke|дедовск|дедовск балһсн|дедовскай|дзедаўск|дєдовськ
Payakaraopeta	in	payakaraopeta|payakaravupeta
Al Ḩamīdīyah	ae	al hamidiyah|al ḩamīdīyah|alhmydyt
Asparuhovo	bg	asparuhovo|asparukhovo|аспарухово
Bayt Ḩanīnā	ps	bayt hanina|bayt ḩanīnā|beit hanina|beit ḥanīnā|byt hnyna
Bhawanipur	in	bhawanipur
Dhamas	so	damassa|dhamas|dhamaso
Hala'ib	eg	hala'ib|halayb|halayib|haleib|halla 'ib|halla ’ib|mersa|ḥalayb|ḥalayib|ḩalā’ib
Huatugou	cn	hua tu gou|huatugou
